Posting Date,Entry Type,Document Type,Order No.,Document No.,Item No.,Description,UoM,Lot No.,Expiration Date,Location Code,Quantity,Invoiced Quantity,Remaining Quantity,Sales Amount (Actual),Unit Cost,Cost Amount (Actual),Cost Amount (Non-Invtbl.),Open,Order Type,Entry No.
3/2/2021,Purchase,Purchase Receipt,,G04141,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500151,1/31/2024,NPW,10065,10065,0,0, 631.20 ," 6,353,028.00 ",0,FALSE,,218533
3/2/2021,Purchase,Purchase Receipt,,G04141,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500141,1/31/2024,NPW,10102,10102,0,0, 631.20 ," 6,376,382.40 ",0,FALSE,,218532
3/2/2021,Purchase,Purchase Receipt,,G04140,AA007200,"Aspirin,300mg,tablet,1000",1000,0050390,10/31/2025,NPW,1780,1780,0,0," 2,966.25 "," 5,279,925.00 ",0,FALSE,,218529
3/2/2021,Purchase,Purchase Receipt,,G04140,AA007200,"Aspirin,300mg,tablet,1000",1000,0050350,9/30/2025,NPW,1766,1766,0,0," 2,966.25 "," 5,238,397.50 ",0,FALSE,,218528
3/2/2021,Purchase,Purchase Receipt,,G04140,AA007200,"Aspirin,300mg,tablet,1000",1000,0050400,10/31/2025,NPW,1139,1139,0,0," 2,966.25 "," 3,378,558.75 ",0,FALSE,,218527
3/2/2021,Purchase,Purchase Receipt,,G04140,AA004800,"Amoxycillin,250mg,capsule,1000",1000,1410131,1/31/2024,NPW,990,990,0,0," 16,096.85 "," 15,935,881.50 ",0,FALSE,,218526
3/2/2021,Purchase,Purchase Receipt,,G04140,AA004800,"Amoxycillin,250mg,capsule,1000",1000,1410141,1/31/2024,NPW,989,989,0,0," 16,096.85 "," 15,919,784.65 ",0,FALSE,,218525
3/2/2021,Purchase,Purchase Receipt,,G04140,AA004800,"Amoxycillin,250mg,capsule,1000",1000,1410151,1/31/2024,NPW,993,993,0,0," 16,096.85 "," 15,984,172.05 ",0,FALSE,,218524
3/1/2021,Purchase,Purchase Receipt,,G04136,HH077700,"Glove disposable powdered latex ,medium,100",100,00813021,8/31/2025,NPW,10000,10000,0,0," 6,500.00 "," 65,000,000.00 ",0,FALSE,,216738
7/1/2021,Purchase,Purchase Receipt,,G04134,HH055202,"Eva Foam 3mm x 0.95m x 95m, 0.90m2, Terra",EACH,NA,12/31/2099,NPW,30,30,0,0," 15,607.87 "," 468,236.14 ",0,FALSE,,216737
7/1/2021,Purchase,Purchase Receipt,,G04134,HH057302,Foot Right Size 26 Terra,EACH,NA,12/31/2099,NPW,10,10,0,0," 35,739.35 "," 357,393.54 ",0,FALSE,,216736
7/1/2021,Purchase,Purchase Receipt,,G04134,HH057301,Foot Left Size 26 Terra,EACH,NA,12/31/2099,NPW,10,10,0,0," 35,739.35 "," 357,393.54 ",0,FALSE,,216735
7/1/2021,Purchase,Purchase Receipt,,G04134,HH057323,Foot Left Size 24 Terra,EACH,NA,12/31/2099,NPW,10,10,0,0," 35,739.35 "," 357,393.54 ",0,FALSE,,216734
7/1/2021,Purchase,Purchase Receipt,,G04134,HH057324,Foot Right Size 24 Terra,EACH,NA,12/31/2099,NPW,10,10,0,0," 35,739.35 "," 357,393.54 ",0,FALSE,,216733
7/1/2021,Purchase,Purchase Receipt,,G04134,HH057316,Foot Right Size 19 Terra,EACH,NA,12/31/2099,NPW,10,10,0,0," 34,410.43 "," 344,104.25 ",0,FALSE,,216732
7/1/2021,Purchase,Purchase Receipt,,G04134,HH057315,Foot Left Size 19 Terra,EACH,NA,12/31/2099,NPW,10,10,0,0," 34,410.42 "," 344,104.24 ",0,FALSE,,216731
7/1/2021,Purchase,Purchase Receipt,,G04134,HH057320,Foot Right Size 17 Terra,EACH,NA,12/31/2099,NPW,4,4,0,0," 40,857.21 "," 163,428.84 ",0,FALSE,,216730
7/1/2021,Purchase,Purchase Receipt,,G04134,HH057311,Foot Left Size 21 Terra,EACH,NA,12/31/2099,NPW,10,10,0,0," 34,410.42 "," 344,104.24 ",0,FALSE,,216729
7/1/2021,Purchase,Purchase Receipt,,G04134,HH057313,Foot Left Size 20 Terra,EACH,NA,12/31/2099,NPW,10,10,0,0," 34,410.43 "," 344,104.25 ",0,FALSE,,216728
7/1/2021,Purchase,Purchase Receipt,,G04134,HH057317,Foot Left Size 18 Terra,EACH,NA,12/31/2099,NPW,5,5,0,0," 38,708.28 "," 193,541.41 ",0,FALSE,,216727
7/1/2021,Purchase,Purchase Receipt,,G04134,HH005200,"Fine spare blade, stanley surform II, 250mm",EACH,NA,12/31/2099,NPW,15,15,0,0," 8,978.32 "," 134,674.73 ",0,FALSE,,216726
7/1/2021,Purchase,Purchase Receipt,,G04134,HH005000,"Spare half blade,Stanley surform II, 250mm",EACH,NA,12/31/2099,NPW,15,15,0,0," 9,775.67 "," 146,635.11 ",0,FALSE,,216725
7/1/2021,Purchase,Purchase Receipt,,G04134,HH004900,"Spare blade,stanley surfom II,flat file 250mm",EACH,NA,12/31/2099,NPW,15,15,0,0," 8,338.46 "," 125,076.91 ",0,FALSE,,216724
7/1/2021,Purchase,Purchase Receipt,,G04134,HH001900,"Foot Right,Size23,Olive",EACH,NA,12/31/2099,NPW,15,15,0,0," 34,306.73 "," 514,601.02 ",0,FALSE,,216723
7/1/2021,Purchase,Purchase Receipt,,G04134,HH004700,"File with handle, stanley surgeform, rnd flat blad",EACH,NA,12/31/2099,NPW,20,20,0,0," 16,836.07 "," 336,721.30 ",0,FALSE,,216722
7/1/2021,Purchase,Purchase Receipt,,G04134,HH004600,"file with handle,stanley surgeform,std flat blade",EACH,NA,12/31/2099,NPW,20,20,0,0," 18,253.59 "," 365,071.81 ",0,FALSE,,216721
7/1/2021,Purchase,Purchase Receipt,,G04134,HH004400,"Sanding belt, 1750mm x 150mm,CRIT 24SG for 85",EACH,NA,12/31/2099,NPW,10,10,0,0," 22,223.65 "," 222,236.45 ",0,FALSE,,216720
7/1/2021,Purchase,Purchase Receipt,,G04134,HH110401,Oscillating electric saw Fein 220Volts/180W 1 270,EACH,NA,12/31/2099,NPW,2,2,0,0," 242,938.23 "," 485,876.45 ",0,FALSE,,216719
7/1/2021,Purchase,Purchase Receipt,,G04134,HH055203,"Eva Foam 6mm x 0.95m x 95m, 0.90m2, Terra",EACH,NA,12/31/2099,NPW,90,90,0,0," 28,995.39 "," 2,609,585.14 ",0,FALSE,,216718
7/1/2021,Purchase,Purchase Receipt,,G04134,HH004300,Ear Protector,EACH,NA,12/31/2099,NPW,10,10,0,0," 19,359.06 "," 193,590.63 ",0,FALSE,,216717
7/1/2021,Purchase,Purchase Receipt,,G04134,HH055201,"Eva Foam 12mm x 1.10m x 1.10m, 1.21m2, 750.00",EACH,NA,12/31/2099,NPW,90,90,0,0," 57,966.06 "," 5,216,945.55 ",0,FALSE,,216716
7/1/2021,Purchase,Purchase Receipt,,G04134,HH113703,"PHP(Polypropylen Homopolymer), 5mmx1x2m",EACH,NA,12/31/2099,NPW,40,40,0,0," 48,118.58 "," 1,924,743.28 ",0,FALSE,,216715
7/1/2021,Purchase,Purchase Receipt,,G04134,HH113702,PHP(Polypropylen Homopolymer),EACH,NA,12/31/2099,NPW,90,90,0,0," 38,524.31 "," 3,467,187.89 ",0,FALSE,,216714
7/1/2021,Purchase,Purchase Receipt,,G04134,HH113701,PHP(Polypropylen Homopolymer),EACH,NA,12/31/2099,NPW,50,50,0,0," 29,416.99 "," 1,470,849.74 ",0,FALSE,,216713
7/1/2021,Purchase,Purchase Receipt,,G04134,HH102903,Module Trans-Tibial alignment Adult,EACH,NA,12/31/2099,NPW,20,20,0,0," 30,588.03 "," 611,760.57 ",0,FALSE,,216712
7/1/2021,Purchase,Purchase Receipt,,G04134,HH102902,Module Trans-Femoral alignment Child,EACH,NA,12/31/2099,NPW,30,30,0,0," 38,573.75 "," 1,157,212.44 ",0,FALSE,,216711
7/1/2021,Purchase,Purchase Receipt,,G04134,HH057315,Foot Left Size 19 Terra,EACH,NA,12/31/2099,NPW,10,10,0,0," 34,410.43 "," 344,104.25 ",0,FALSE,,216710
7/1/2021,Purchase,Purchase Receipt,,G04134,HH091202,Knee-joint Child Terra lock Right & Left,EACH,NA,12/31/2099,NPW,30,30,0,0," 141,167.13 "," 4,235,014.03 ",0,FALSE,,216709
7/1/2021,Purchase,Purchase Receipt,,G04134,HH057316,Foot Right Size 19 Terra,EACH,NA,12/31/2099,NPW,10,10,0,0," 45,839.22 "," 458,392.21 ",0,FALSE,,216708
7/1/2021,Purchase,Purchase Receipt,,G04134,HH057314,Foot Right Size 20 Terra,EACH,NA,12/31/2099,NPW,10,10,0,0," 34,410.43 "," 344,104.25 ",0,FALSE,,216707
7/1/2021,Purchase,Purchase Receipt,,G04134,HH001300,"Foot Left,size 22, Olive",EACH,NA,12/31/2099,NPW,20,20,0,0," 33,590.43 "," 671,808.50 ",0,FALSE,,216706
7/1/2021,Purchase,Purchase Receipt,,G04134,HH057312,Foot Right Size 21 Terra,EACH,NA,12/31/2099,NPW,10,10,0,0," 34,410.43 "," 344,104.25 ",0,FALSE,,216705
7/1/2021,Purchase,Purchase Receipt,,G04134,HH001400,"Foot Left, size 23,Olive",EACH,NA,12/31/2099,NPW,15,15,0,0," 34,306.73 "," 514,601.02 ",0,FALSE,,216704
7/1/2021,Purchase,Purchase Receipt,,G04134,HH001600,"Foot Left, size 28, Olive",EACH,NA,12/31/2099,NPW,10,10,0,0," 35,739.35 "," 357,393.54 ",0,FALSE,,216703
7/1/2021,Purchase,Purchase Receipt,,G04134,HH001700,"Foot Right, size 22, Olive",EACH,NA,12/31/2099,NPW,20,20,0,0," 33,590.43 "," 671,808.51 ",0,FALSE,,216702
7/1/2021,Purchase,Purchase Receipt,,G04134,HH002000,"Foot Right,Size 28, Olive",EACH,NA,12/31/2099,NPW,10,10,0,0," 35,739.35 "," 357,393.54 ",0,FALSE,,216701
7/1/2021,Purchase,Purchase Receipt,,G04134,HH002200,"Foot long stump, terra color,17cm,Left",EACH,NA,12/31/2099,NPW,4,4,0,0," 52,286.01 "," 209,144.03 ",0,FALSE,,216700
7/1/2021,Purchase,Purchase Receipt,,G04134,HH002300,"Foot long stump, terra Color,19cm, left",EACH,NA,12/31/2099,NPW,10,10,0,0," 45,839.22 "," 458,392.21 ",0,FALSE,,216699
7/1/2021,Purchase,Purchase Receipt,,G04134,HH002500,"Foot long stump,Terra Color, 21cm, Left",EACH,NA,12/31/2099,NPW,10,10,0,0," 45,839.22 "," 458,392.21 ",0,FALSE,,216698
7/1/2021,Purchase,Purchase Receipt,,G04134,HH002600,"Foot long stump, Terra Color, 17cm,right",EACH,NA,12/31/2099,NPW,4,4,0,0," 52,286.01 "," 209,144.03 ",0,FALSE,,216697
7/1/2021,Purchase,Purchase Receipt,,G04134,HH057318,Foot right Size 18 Terra,EACH,NA,12/31/2099,NPW,5,5,0,0," 38,708.28 "," 193,541.41 ",0,FALSE,,216696
7/1/2021,Purchase,Purchase Receipt,,G04134,HH091201,Knee-joint Adult Terra lock Right & Left,EACH,NA,12/31/2099,NPW,30,30,0,0," 141,167.13 "," 4,235,014.04 ",0,FALSE,,216695
7/1/2021,Purchase,Purchase Receipt,,G04134,HH002900,"Foot long stump, Terra Color,21cm,Right",EACH,NA,12/31/2099,NPW,10,10,0,0," 45,839.22 "," 458,392.21 ",0,FALSE,,216694
7/1/2021,Purchase,Purchase Receipt,,G04134,HH003100,"Foot long stump,Terra Color,23cm,left",EACH,NA,12/31/2099,NPW,4,4,0,0," 52,286.01 "," 209,144.03 ",0,FALSE,,216693
7/1/2021,Purchase,Purchase Receipt,,G04134,HH003200,"Foot long stump, Terra Color, 25cm,left",EACH,NA,12/31/2099,NPW,10,10,0,0," 45,839.22 "," 458,392.21 ",0,FALSE,,216692
7/1/2021,Purchase,Purchase Receipt,,G04134,HH003400,"Foot long stump, Terra Color, 27cm, Left",EACH,NA,12/31/2099,NPW,10,10,0,0," 45,839.22 "," 458,392.21 ",0,FALSE,,216691
7/1/2021,Purchase,Purchase Receipt,,G04134,HH003700,"Foot long stump, Terra Color, 23cm, right",EACH,NA,12/31/2099,NPW,5,5,0,0," 50,137.08 "," 250,685.40 ",0,FALSE,,216690
7/1/2021,Purchase,Purchase Receipt,,G04134,HH003800,"Foot long stump, Terra Color,25cm, Right",EACH,NA,12/31/2099,NPW,20,20,0,0," 43,690.29 "," 873,805.84 ",0,FALSE,,216689
7/1/2021,Purchase,Purchase Receipt,,G04134,HH004000,"Foot long stump, Terra Color, 27cm, Right",EACH,NA,12/31/2099,NPW,10,10,0,0," 45,839.22 "," 458,392.21 ",0,FALSE,,216688
7/1/2021,Purchase,Purchase Receipt,,G04134,HH048901,Elbow adult Terra Colour,EACH,NA,12/31/2099,NPW,10,10,0,0," 137,171.16 "," 1,371,711.58 ",0,FALSE,,216687
7/1/2021,Purchase,Purchase Receipt,,G04134,HH004100,Wrist Unit Adult with T-Nut Terra,EACH,NA,12/31/2099,NPW,20,20,0,0," 4,649.29 "," 92,985.71 ",0,FALSE,,216686
7/1/2021,Purchase,Purchase Receipt,,G04134,HH048901,Elbow adult Terra Colour,EACH,NA,12/31/2099,NPW,10,10,0,0," 137,171.16 "," 1,371,711.58 ",0,FALSE,,216685
7/1/2021,Purchase,Purchase Receipt,,G04134,HH048902,Hand Man Terra Right,EACH,NA,12/31/2099,NPW,10,10,0,0," 36,625.31 "," 366,253.07 ",0,FALSE,,216684
7/1/2021,Purchase,Purchase Receipt,,G04134,HH048903,Hand Woman/Child Terra Left,EACH,NA,12/31/2099,NPW,10,10,0,0," 36,625.31 "," 366,253.07 ",0,FALSE,,216683
7/1/2021,Purchase,Purchase Receipt,,G04134,HH048904,Hand Woman/Child Terra Right,EACH,NA,12/31/2099,NPW,10,10,0,0," 36,625.31 "," 366,253.08 ",0,FALSE,,216682
7/1/2021,Purchase,Purchase Receipt,,G04134,HH057319,Foot Left Size 17 Terra,EACH,NA,12/31/2099,NPW,4,4,0,0," 40,857.21 "," 163,428.84 ",0,FALSE,,216681
3/1/2021,Purchase,Purchase Receipt,,G04135,EE033900,"Oral rehydration salt, 20.5g satchet",EACH,200601,6/30/2023,NPW,112000,112000,0,0, 71.68 ," 8,028,627.08 ",0,FALSE,,216680
2/23/2021,Purchase,Purchase Receipt,,G04129,HH148800,"Syringe, autodestruct, 10ml, disposable",EACH,20200514,5/31/2025,NPW,151800,151800,0,0, 201.71 ," 30,618,819.00 ",0,FALSE,,215402
2/23/2021,Purchase,Purchase Receipt,,G04129,HH150000,"Syringe, autodestruct, 5ml, disposable",EACH,20200529,5/31/2025,NPW,347000,347000,0,0, 135.66 ," 47,072,805.50 ",0,FALSE,,215401
2/23/2021,Purchase,Purchase Receipt,,G04129,HH150000,"Syringe, autodestruct, 5ml, disposable",EACH,20200528,5/31/2025,NPW,95400,95400,0,0, 135.66 ," 12,941,630.10 ",0,FALSE,,215400
2/23/2021,Purchase,Purchase Receipt,,G04129,FF010800,"Gauze swabs,8-ply,10cm x 10cm,100",100,201115,11/30/2025,NPW,55156,55156,0,0," 1,582.00 "," 87,256,792.00 ",0,FALSE,,215399
2/26/2021,Purchase,Purchase Receipt,,G04128,LL061570,Bed hospital adult ICU with side rails,EACH,NA,12/31/2099,NPW,2,2,0,0," 736,746.00 "," 1,473,492.00 ",0,FALSE,,215397
2/22/2021,Purchase,Purchase Receipt,,G04122,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104064,1/31/2023,NPW,443,443,0,0," 5,286.30 "," 2,341,830.90 ",0,FALSE,,214651
2/22/2021,Purchase,Purchase Receipt,,G04122,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104063,1/31/2023,NPW,446,446,0,0," 5,286.30 "," 2,357,689.80 ",0,FALSE,,214650
2/22/2021,Purchase,Purchase Receipt,,G04122,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104062,1/31/2023,NPW,446,446,0,0," 5,286.30 "," 2,357,689.80 ",0,FALSE,,214649
2/22/2021,Purchase,Purchase Receipt,,G04122,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104061,1/31/2023,NPW,446,446,0,0," 5,286.30 "," 2,357,689.80 ",0,FALSE,,214648
2/22/2021,Purchase,Purchase Receipt,,G04122,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104060,1/31/2023,NPW,446,446,0,0," 5,286.30 "," 2,357,689.80 ",0,FALSE,,214647
2/22/2021,Purchase,Purchase Receipt,,G04122,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104059,1/31/2023,NPW,433,433,0,0," 5,286.30 "," 2,288,967.90 ",0,FALSE,,214646
2/23/2021,Purchase,Purchase Receipt,,G04121,EE033900,"Oral rehydration salt, 20.5g satchet",EACH,200601,6/30/2023,NPW,120000,120000,0,0, 64.98 ," 7,797,844.80 ",0,FALSE,,214645
2/23/2021,Purchase,Purchase Receipt,,G04120,AA025200,Ferrous sulphate 200mg/folic acid 250mcg coat/Tab,1000,200710,7/31/2023,NPW,4400,4400,0,0," 2,884.62 "," 12,692,328.00 ",0,FALSE,,214644
2/23/2021,Purchase,Purchase Receipt,,G04120,AA025200,Ferrous sulphate 200mg/folic acid 250mcg coat/Tab,1000,200615,6/30/2023,NPW,2760,2760,0,0," 2,884.62 "," 7,961,551.20 ",0,FALSE,,214643
2/22/2021,Purchase,Purchase Receipt,,G04119,AA025200,Ferrous sulphate 200mg/folic acid 250mcg coat/Tab,1000,200710,7/31/2023,NPW,1920,1920,0,0," 2,884.62 "," 5,538,470.40 ",0,FALSE,,214633
2/22/2021,Purchase,Purchase Receipt,,G04118,EE007550,Bismuth subgallate compound suppositories,10,DU2001,4/30/2023,NPW,2000,2000,0,0," 1,524.84 "," 3,049,680.00 ",0,FALSE,,214620
2/22/2021,Purchase,Purchase Receipt,,G04117,AA025200,Ferrous sulphate 200mg/folic acid 250mcg coat/Tab,1000,200615,6/30/2023,NPW,3980,3980,0,0," 2,884.62 "," 11,480,787.60 ",0,FALSE,,214610
2/22/2021,Purchase,Purchase Receipt,,G04117,AA025200,Ferrous sulphate 200mg/folic acid 250mcg coat/Tab,1000,200710,7/31/2023,NPW,5440,5440,0,0," 2,884.62 "," 15,692,332.80 ",0,FALSE,,214609
2/22/2021,Purchase,Purchase Receipt,,G04116,EE049500,"Timolol maleate eye drops,0.5%,5ml,Each",EACH,BA0007,6/30/2022,NPW,6000,6000,0,0, 440.16 ," 2,640,960.00 ",0,FALSE,,214608
2/22/2021,Purchase,Purchase Receipt,,G04116,EE033600,"Ofloxacin eye/ear drop,0.3%,5ml,Each",EACH,JK0002,6/30/2022,NPW,12200,12200,0,0, 385.14 ," 4,698,708.00 ",0,FALSE,,214607
2/22/2021,Purchase,Purchase Receipt,,G04116,EE007500,"Bismuth subgallate compound,suppositories,Each",12,DU2003,4/30/2023,NPW,4000,4000,0,0," 2,109.55 "," 8,438,199.00 ",0,FALSE,,214606
2/22/2021,Purchase,Purchase Receipt,,G04116,EE007500,"Bismuth subgallate compound,suppositories,Each",12,DU2002,4/30/2023,NPW,4000,4000,0,0," 1,652.35 "," 6,609,393.52 ",0,FALSE,,214605
2/22/2021,Purchase,Purchase Receipt,,G04116,EE007500,"Bismuth subgallate compound,suppositories,Each",12,DU2001,4/30/2023,NPW,2000,2000,0,0," 1,650.60 "," 3,301,200.00 ",0,FALSE,,214604
2/22/2021,Purchase,Purchase Receipt,,G04116,AA025200,Ferrous sulphate 200mg/folic acid 250mcg coat/Tab,1000,200710,7/31/2023,NPW,5000,5000,0,0," 2,884.62 "," 14,423,100.00 ",0,FALSE,,214603
2/22/2021,Purchase,Purchase Receipt,,G04116,AA025200,Ferrous sulphate 200mg/folic acid 250mcg coat/Tab,1000,200615,6/30/2023,NPW,1220,1220,0,0," 2,884.62 "," 3,519,236.40 ",0,FALSE,,214602
2/22/2021,Purchase,Purchase Receipt,,G04115,BB006900,"Benzathine benzylpenicillin,1.44g,(2.4MU) PFR,Each",EACH,2010028,10/31/2023,NPW,83300,83300,0,0, 235.01 ," 19,576,666.20 ",0,FALSE,,214544
2/22/2021,Purchase,Purchase Receipt,,G04115,BB006900,"Benzathine benzylpenicillin,1.44g,(2.4MU) PFR,Each",EACH,2010029,10/31/2023,NPW,30000,30000,0,0, 235.01 ," 7,050,420.00 ",0,FALSE,,214543
2/20/2021,Purchase,Purchase Receipt,,G04114,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500131,1/31/2024,NPW,9971,9971,0,0, 631.20 ," 6,293,695.20 ",0,FALSE,,214530
2/20/2021,Purchase,Purchase Receipt,,G04114,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500121,1/31/2024,NPW,9979,9979,0,0, 631.20 ," 6,298,744.80 ",0,FALSE,,214529
2/20/2021,Purchase,Purchase Receipt,,G04114,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500111,1/31/2024,NPW,10002,10002,0,0, 631.20 ," 6,313,262.40 ",0,FALSE,,214528
2/20/2021,Purchase,Purchase Receipt,,G04114,EE002700,"Amoxycillin 125mg/5ml suspension, PFR, 100ml",EACH,1500041,12/31/2023,NPW,270,270,0,0, 631.20 ," 170,424.00 ",0,FALSE,,214527
2/20/2021,Purchase,Purchase Receipt,,G04108,AA004800,"Amoxycillin,250mg,capsule,1000",1000,1410111,12/31/2023,NPW,968,968,0,0," 16,096.85 "," 15,581,750.80 ",0,FALSE,,214512
2/20/2021,Purchase,Purchase Receipt,,G04108,AA004800,"Amoxycillin,250mg,capsule,1000",1000,1410121,1/31/2024,NPW,975,975,0,0," 16,096.85 "," 15,694,428.75 ",0,FALSE,,214511
2/20/2021,Purchase,Purchase Receipt,,G04108,AA004800,"Amoxycillin,250mg,capsule,1000",1000,1410101,12/31/2023,NPW,987,987,0,0," 16,096.85 "," 15,887,590.95 ",0,FALSE,,214510
2/20/2021,Purchase,Purchase Receipt,,G04108,AA004800,"Amoxycillin,250mg,capsule,1000",1000,1410091,12/31/2023,NPW,961,961,0,0," 16,096.85 "," 15,469,072.85 ",0,FALSE,,214509
2/20/2021,Purchase,Purchase Receipt,,G04107,AA064500,"Vitamin B complex strong tablet,1000",1000,0950080,10/31/2023,NPW,2965,2965,0,0," 1,977.50 "," 5,863,287.50 ",0,FALSE,,214334
2/20/2021,Purchase,Purchase Receipt,,G04107,AA064500,"Vitamin B complex strong tablet,1000",1000,0950060,10/31/2023,NPW,2947,2947,0,0," 1,977.50 "," 5,827,692.50 ",0,FALSE,,214333
2/20/2021,Purchase,Purchase Receipt,,G04107,AA032400,"Ibuprofen,200mg,coated tablet,1000",1000,1010021,12/31/2023,NPW,1452,1452,0,0," 7,277.20 "," 10,566,494.40 ",0,FALSE,,214332
2/20/2021,Purchase,Purchase Receipt,,G04107,AA032400,"Ibuprofen,200mg,coated tablet,1000",1000,1010011,12/31/2023,NPW,1468,1468,0,0," 7,277.20 "," 10,682,929.60 ",0,FALSE,,214331
2/20/2021,Purchase,Purchase Receipt,,G04107,AA022500,"Doxycycline,100mg,tablet,1000",1000,0380021,1/31/2024,NPW,594,594,0,0," 15,029.00 "," 8,927,226.00 ",0,FALSE,,214330
2/20/2021,Purchase,Purchase Receipt,,G04107,AA022500,"Doxycycline,100mg,tablet,1000",1000,0380031,1/31/2024,NPW,603,603,0,0," 15,029.00 "," 9,062,487.00 ",0,FALSE,,214329
2/20/2021,Purchase,Purchase Receipt,,G04107,AA022500,"Doxycycline,100mg,tablet,1000",1000,0380011,12/31/2023,NPW,11,11,0,0," 15,029.00 "," 165,319.00 ",0,FALSE,,214328
2/20/2021,Purchase,Purchase Receipt,,G04107,AA015600,"Ciprofloxacin,250mg,tablet,100",100,1020130,10/31/2023,NPW,5351,5351,0,0," 1,502.93 "," 8,042,183.20 ",0,FALSE,,214327
2/20/2021,Purchase,Purchase Receipt,,G04107,AA015600,"Ciprofloxacin,250mg,tablet,100",100,1020120,10/31/2023,NPW,953,953,0,0," 1,502.90 "," 1,432,263.70 ",0,FALSE,,214326
2/20/2021,Purchase,Purchase Receipt,,G04107,AA002700,"Aminophylline,100mg,tablet,1000",1000,0250090,10/31/2025,NPW,380,380,0,0," 3,282.65 "," 1,247,407.00 ",0,FALSE,,214325
2/18/2021,Purchase,Purchase Receipt,,G04071,EE006300,"Betamethasone cream,0.1%,15g,cream, Each",EACH,02140,10/31/2022,NPW,7900,7900,0,0, 165.06 ," 1,303,974.00 ",0,FALSE,,211719
2/18/2021,Purchase,Purchase Receipt,,G04070,AA054900,"Propranolol hydrochloride,40mg,tablet,1000",1000,T2650,10/31/2023,NPW,100,100,0,0," 2,633.10 "," 263,310.00 ",0,FALSE,,211718
2/18/2021,Purchase,Purchase Receipt,,G04070,AA054900,"Propranolol hydrochloride,40mg,tablet,1000",1000,T2540,9/30/2023,NPW,100,100,0,0," 2,633.10 "," 263,310.00 ",0,FALSE,,211717
2/18/2021,Purchase,Purchase Receipt,,G04070,AA054900,"Propranolol hydrochloride,40mg,tablet,1000",1000,T2630,10/31/2023,NPW,300,300,0,0," 2,633.10 "," 789,930.00 ",0,FALSE,,211716
2/18/2021,Purchase,Purchase Receipt,,G04070,AA054900,"Propranolol hydrochloride,40mg,tablet,1000",1000,T2640,10/31/2023,NPW,4000,4000,0,0," 2,633.10 "," 10,532,400.00 ",0,FALSE,,211715
2/18/2021,Purchase,Purchase Receipt,,G04069,AA054900,"Propranolol hydrochloride,40mg,tablet,1000",1000,T2630,10/31/2023,NPW,2900,2900,0,0," 2,633.10 "," 7,635,990.00 ",0,FALSE,,211714
2/17/2021,Purchase,Purchase Receipt,,G04057,HH027300,"Catheter Foleys retention,30cc,FG,16,Each",EACH,20J19,9/30/2025,NPW,31750,0,0,0, -   , -   ,0,FALSE,,211173
2/17/2021,Purchase,Purchase Receipt,,G04056,HH027300,"Catheter Foleys retention,30cc,FG,16,Each",EACH,20J19,9/30/2025,NPW,22550,22550,0,0, 340.02 ," 7,667,457.54 ",0,FALSE,,211172
2/17/2021,Purchase,Purchase Receipt,,G04055,HH027300,"Catheter Foleys retention,30cc,FG,16,Each",EACH,20J18,9/30/2025,NPW,68250,68250,0,0, 340.02 ," 23,206,384.79 ",0,FALSE,,211171
2/17/2021,Purchase,Purchase Receipt,,G04054,HH027300,"Catheter Foleys retention,30cc,FG,16,Each",EACH,20J17,9/30/2025,NPW,68250,40652,0,0, 171.93 ," 11,734,199.80 ",0,FALSE,,211170
2/17/2021,Purchase,Purchase Receipt,,G04053,HH027300,"Catheter Foleys retention,30cc,FG,16,Each",EACH,20J18,9/30/2025,NPW,68250,0,0,0, -   , -   ,0,FALSE,,211169
2/17/2021,Purchase,Purchase Receipt,,G04052,HH027300,"Catheter Foleys retention,30cc,FG,16,Each",EACH,20517,9/30/2025,NPW,68250,68250,0,0, 251.00 ," 17,130,750.00 ",0,FALSE,,211168
2/17/2021,Purchase,Purchase Receipt,,G04051,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104058,1/31/2023,NPW,446,446,0,0," 5,286.30 "," 2,357,689.80 ",0,FALSE,,211012
2/17/2021,Purchase,Purchase Receipt,,G04051,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104057,1/31/2023,NPW,446,446,0,0," 5,286.30 "," 2,357,689.80 ",0,FALSE,,211011
2/17/2021,Purchase,Purchase Receipt,,G04051,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104056,1/31/2023,NPW,446,446,0,0," 5,286.30 "," 2,357,689.80 ",0,FALSE,,211010
2/17/2021,Purchase,Purchase Receipt,,G04051,AA049500,"Paracetamol,500mg,tablet,1000",1000,2104055,1/31/2023,NPW,446,446,0,0," 5,286.30 "," 2,357,689.80 ",0,FALSE,,211009
